project_id,project_class,production_state,closure_lane,blocking_gate_count,pack_href,runbook_href,next_production_action
native-hsanalysis,software_or_instrument,production_complete,live_case_calibration,0,packs/native-hsanalysis/index.html,packs/native-hsanalysis/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-icanalysis,software_or_instrument,production_complete,live_case_calibration,0,packs/native-icanalysis/index.html,packs/native-icanalysis/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-london,source_or_evidence_system,production_complete,source_verification_external_review,0,packs/native-london/index.html,packs/native-london/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-master-bundle-pages,source_or_evidence_system,production_complete,source_verification_external_review,0,packs/native-master-bundle-pages/index.html,packs/native-master-bundle-pages/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-mideast,software_or_instrument,production_complete,runtime_deployment_validation,0,packs/native-mideast/index.html,packs/native-mideast/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-mongol,software_or_instrument,production_complete,runtime_deployment_validation,0,packs/native-mongol/index.html,packs/native-mongol/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-peace,portfolio_project,production_complete,source_verification_external_review,0,packs/native-peace/index.html,packs/native-peace/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-pharm,portfolio_project,production_complete,source_verification_external_review,0,packs/native-pharm/index.html,packs/native-pharm/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-psanalysis,software_or_instrument,production_complete,live_case_calibration,0,packs/native-psanalysis/index.html,packs/native-psanalysis/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-respite,portfolio_project,production_complete,source_verification_external_review,0,packs/native-respite/index.html,packs/native-respite/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-russia,software_or_instrument,production_complete,runtime_deployment_validation,0,packs/native-russia/index.html,packs/native-russia/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-russia-history-room,software_or_instrument,production_complete,runtime_deployment_validation,0,packs/native-russia-history-room/index.html,packs/native-russia-history-room/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-russia-security-desk,software_or_instrument,production_complete,runtime_deployment_validation,0,packs/native-russia-security-desk/index.html,packs/native-russia-security-desk/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-trilogy-showcase,manuscript_or_publication,production_complete,manuscript_editorial_completion,0,packs/native-trilogy-showcase/index.html,packs/native-trilogy-showcase/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-trilogy-showcase-atlas,software_or_instrument,production_complete,manuscript_editorial_completion,0,packs/native-trilogy-showcase-atlas/index.html,packs/native-trilogy-showcase-atlas/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-uscri,portfolio_project,production_complete,source_verification_external_review,0,packs/native-uscri/index.html,packs/native-uscri/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-war-theory,portfolio_project,production_complete,source_verification_external_review,0,packs/native-war-theory/index.html,packs/native-war-theory/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-wargaming,portfolio_project,production_complete,source_verification_external_review,0,packs/native-wargaming/index.html,packs/native-wargaming/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
native-western,software_or_instrument,production_complete,runtime_deployment_validation,0,packs/native-western/index.html,packs/native-western/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
red-team-lab,source_or_evidence_system,production_complete,source_verification_external_review,0,packs/red-team-lab/index.html,packs/red-team-lab/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
reflexive-control-chamber,source_or_evidence_system,production_complete,source_verification_external_review,0,packs/reflexive-control-chamber/index.html,packs/reflexive-control-chamber/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
regional-studies,software_or_instrument,production_complete,runtime_deployment_validation,0,packs/regional-studies/index.html,packs/regional-studies/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
row2,portfolio_project,production_complete,publication_readiness_review,0,packs/row2/index.html,packs/row2/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
row6,software_or_instrument,production_complete,runtime_deployment_validation,0,packs/row6/index.html,packs/row6/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
russia-desk,portfolio_project,production_complete,runtime_deployment_validation,0,packs/russia-desk/index.html,packs/russia-desk/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
trilogy,manuscript_or_publication,production_complete,manuscript_editorial_completion,0,packs/trilogy/index.html,packs/trilogy/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
wargaming,portfolio_project,production_complete,source_verification_external_review,0,packs/wargaming/index.html,packs/wargaming/PRODUCTION_COMPLETION_RUNBOOK.md,"Maintain regression, reviewer, and deployment evidence; no blocking action recorded."
algorithmic-active-measures,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/algorithmic-active-measures/index.html,packs/algorithmic-active-measures/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
analytical-methods,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/analytical-methods/index.html,packs/analytical-methods/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
capstone-orig,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/capstone-orig/index.html,packs/capstone-orig/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
isc-proposals,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/isc-proposals/index.html,packs/isc-proposals/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-ar-sat-room-handoff-v0-1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-ar-sat-room-handoff-v0-1/index.html,packs/mb-ar-sat-room-handoff-v0-1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-capstone-handoff-package,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-capstone-handoff-package/index.html,packs/mb-capstone-handoff-package/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-ci-career-conversation-handoff-done,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-ci-career-conversation-handoff-done/index.html,packs/mb-ci-career-conversation-handoff-done/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-ci-ct-do-handoff-v1-1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-ci-ct-do-handoff-v1-1/index.html,packs/mb-ci-ct-do-handoff-v1-1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-ci-handoff-package,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-ci-handoff-package/index.html,packs/mb-ci-handoff-package/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-ci-red-cell-handoff,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-ci-red-cell-handoff/index.html,packs/mb-ci-red-cell-handoff/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-cia-do-career-handoff-v1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-cia-do-career-handoff-v1/index.html,packs/mb-cia-do-career-handoff-v1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-cia-russian-ci-handoff-packet,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-cia-russian-ci-handoff-packet/index.html,packs/mb-cia-russian-ci-handoff-packet/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-georgetown-technique-registry-master-50-bundle,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-georgetown-technique-registry-master-50-bundle/index.html,packs/mb-georgetown-technique-registry-master-50-bundle/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-glass-hearth-muranoos-handoff-package-2026-04-15,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-glass-hearth-muranoos-handoff-package-2026-04-15/index.html,packs/mb-glass-hearth-muranoos-handoff-package-2026-04-15/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-chamber-handoff,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-chamber-handoff/index.html,packs/mb-murano-chamber-handoff/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-chamber-of-record-handoff,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-chamber-of-record-handoff/index.html,packs/mb-murano-chamber-of-record-handoff/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-codex-prism-handoff-v1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-codex-prism-handoff-v1/index.html,packs/mb-murano-codex-prism-handoff-v1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-house-of-light-and-doom-handoff-v1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-house-of-light-and-doom-handoff-v1/index.html,packs/mb-murano-house-of-light-and-doom-handoff-v1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-mashup-room-handoff-v1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-mashup-room-handoff-v1/index.html,packs/mb-murano-mashup-room-handoff-v1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-os-annealed-refraction-chamber-handoff-done,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-os-annealed-refraction-chamber-handoff-done/index.html,packs/mb-murano-os-annealed-refraction-chamber-handoff-done/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-os-glass-station-handoff,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-os-glass-station-handoff/index.html,packs/mb-murano-os-glass-station-handoff/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-os-handoff-2026,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-os-handoff-2026/index.html,packs/mb-murano-os-handoff-2026/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-os-lossless-study-room-handoff,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-os-lossless-study-room-handoff/index.html,packs/mb-murano-os-lossless-study-room-handoff/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-os-lossless-synthesis-room-handoff,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-os-lossless-synthesis-room-handoff/index.html,packs/mb-murano-os-lossless-synthesis-room-handoff/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-os-prism-foundry-handoff,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-os-prism-foundry-handoff/index.html,packs/mb-murano-os-prism-foundry-handoff/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-os-prism-scriptorium-handoff-v1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-os-prism-scriptorium-handoff-v1/index.html,packs/mb-murano-os-prism-scriptorium-handoff-v1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-os-rhetorium-proper-handoff-done-v1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-os-rhetorium-proper-handoff-done-v1/index.html,packs/mb-murano-os-rhetorium-proper-handoff-done-v1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-os-warrant-chamber-handoff-v1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-os-warrant-chamber-handoff-v1/index.html,packs/mb-murano-os-warrant-chamber-handoff-v1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-prismatic-agora-handoff-v1-0-done,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-prismatic-agora-handoff-v1-0-done/index.html,packs/mb-murano-prismatic-agora-handoff-v1-0-done/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-reflexive-control-chamber-pass3,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-reflexive-control-chamber-pass3/index.html,packs/mb-murano-reflexive-control-chamber-pass3/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-room-handoff-v1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-room-handoff-v1/index.html,packs/mb-murano-room-handoff-v1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-murano-speechcraft-studio-handoff,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-murano-speechcraft-studio-handoff/index.html,packs/mb-murano-speechcraft-studio-handoff/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11/index.html,packs/mb-muranoos-bias-atlas-conversation-to-murano-handoff-archive-2026-04-11/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14/index.html,packs/mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-culinary-atelier-handoff-package-2026-04-15,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-culinary-atelier-handoff-package-2026-04-15/index.html,packs/mb-muranoos-culinary-atelier-handoff-package-2026-04-15/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15/index.html,packs/mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11/index.html,packs/mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13/index.html,packs/mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11/index.html,packs/mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-glassworksofcorrespondence-handoff-v0-1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-glassworksofcorrespondence-handoff-v0-1/index.html,packs/mb-muranoos-glassworksofcorrespondence-handoff-v0-1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-handoff-pack-v3-1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-handoff-pack-v3-1/index.html,packs/mb-muranoos-handoff-pack-v3-1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-handoff-pass3-done,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-handoff-pass3-done/index.html,packs/mb-muranoos-handoff-pass3-done/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0/index.html,packs/mb-muranoos-human-terrain-statecraft-proper-handoff-archive-v1-0/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-lossless-room-master-handoff-v1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-lossless-room-master-handoff-v1/index.html,packs/mb-muranoos-lossless-room-master-handoff-v1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-prism-chamber-murano-ready-package-2026-04-14,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-prism-chamber-murano-ready-package-2026-04-14/index.html,packs/mb-muranoos-prism-chamber-murano-ready-package-2026-04-14/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-build02-final-proper-handoff-2026-04-11,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-build02-final-proper-handoff-2026-04-11/index.html,packs/mb-muranoos-red-team-build02-final-proper-handoff-2026-04-11/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-continuation-handoff-2026-04-11,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-continuation-handoff-2026-04-11/index.html,packs/mb-muranoos-red-team-continuation-handoff-2026-04-11/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-continuation-handoff-2026-04-14,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-continuation-handoff-2026-04-14/index.html,packs/mb-muranoos-red-team-continuation-handoff-2026-04-14/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-execution-ready-handoff-archive-2026-04-11,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-execution-ready-handoff-archive-2026-04-11/index.html,packs/mb-muranoos-red-team-execution-ready-handoff-archive-2026-04-11/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-fresh-handoff-2026-04-16,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-fresh-handoff-2026-04-16/index.html,packs/mb-muranoos-red-team-fresh-handoff-2026-04-16/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-handoff-execution-archive-2026-04-15,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-handoff-execution-archive-2026-04-15/index.html,packs/mb-muranoos-red-team-handoff-execution-archive-2026-04-15/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-handoff-hardened-2026-04-15,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-handoff-hardened-2026-04-15/index.html,packs/mb-muranoos-red-team-handoff-hardened-2026-04-15/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-handoff-package-gpt-synth-2026-04-18,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-handoff-package-gpt-synth-2026-04-18/index.html,packs/mb-muranoos-red-team-handoff-package-gpt-synth-2026-04-18/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-handoff-package-ready-2026-04-11,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-handoff-package-ready-2026-04-11/index.html,packs/mb-muranoos-red-team-handoff-package-ready-2026-04-11/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-handoff-package-v1-2026-04-11,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-handoff-package-v1-2026-04-11/index.html,packs/mb-muranoos-red-team-handoff-package-v1-2026-04-11/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14/index.html,packs/mb-muranoos-red-team-lab-continuation-handoff-pack-2026-04-14/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-lab-handoff-package-2026-04-17,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-lab-handoff-package-2026-04-17/index.html,packs/mb-muranoos-red-team-lab-handoff-package-2026-04-17/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-ii-handoff-2026-04-15,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-phase-ii-handoff-2026-04-15/index.html,packs/mb-muranoos-red-team-phase-ii-handoff-2026-04-15/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11/index.html,packs/mb-muranoos-red-team-phase-iii-a-handoff-2026-04-11/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-phaseii-handoff-2026-04-14,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-phaseii-handoff-2026-04-14/index.html,packs/mb-muranoos-red-team-phaseii-handoff-2026-04-14/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-observatory-handoff-package-v1,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-prism-observatory-handoff-package-v1/index.html,packs/mb-muranoos-red-team-prism-observatory-handoff-package-v1/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11/index.html,packs/mb-muranoos-red-team-prism-room-execution-handoff-2026-04-11/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-14,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-proper-handoff-2026-04-14/index.html,packs/mb-muranoos-red-team-proper-handoff-2026-04-14/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-2026-04-15,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-proper-handoff-2026-04-15/index.html,packs/mb-muranoos-red-team-proper-handoff-2026-04-15/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
mb-muranoos-red-team-proper-handoff-archive-2026-04-11,external_owner_track,external_owner_track_hold,external_owner_track,9,packs/mb-muranoos-red-team-proper-handoff-archive-2026-04-11/index.html,packs/mb-muranoos-red-team-proper-handoff-archive-2026-04-11/PRODUCTION_COMPLETION_RUNBOOK.md,Integrate the owning track's production evidence and rerun this control plane; do not duplicate that track's files.
